This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202203 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201403,   0.1678,   0.3655,   0.5481,   0.7642,   1.3541,   0.1750,   0.3729,   0.5422,   0.7660,   1.2406,   0.1631,   0.3725,   0.5380,   0.7581,   1.3268,   0.1752,   0.3608,   0.5332,   0.7490,   1.3509,   0.1839,   0.3630,   0.5313,   0.7389,   1.3315
201404,   0.1690,   0.3648,   0.5495,   0.7629,   1.3552,   0.1764,   0.3739,   0.5426,   0.7662,   1.2474,   0.1642,   0.3729,   0.5380,   0.7589,   1.3334,   0.1765,   0.3611,   0.5329,   0.7489,   1.3585,   0.1844,   0.3625,   0.5311,   0.7408,   1.3274
201405,   0.1712,   0.3653,   0.5495,   0.7638,   1.3484,   0.1780,   0.3749,   0.5434,   0.7658,   1.2438,   0.1651,   0.3729,   0.5386,   0.7583,   1.3429,   0.1785,   0.3620,   0.5331,   0.7486,   1.3590,   0.1851,   0.3626,   0.5313,   0.7407,   1.3240
201406,   0.1705,   0.3664,   0.5491,   0.7635,   1.3416,   0.1772,   0.3753,   0.5435,   0.7656,   1.2394,   0.1647,   0.3731,   0.5389,   0.7577,   1.3451,   0.1777,   0.3618,   0.5331,   0.7492,   1.3466,   0.1857,   0.3627,   0.5314,   0.7406,   1.3211
201407,   0.1318,   0.2975,   0.4318,   0.6196,   1.0524,   0.1290,   0.2861,   0.4242,   0.6152,   0.9732,   0.1321,   0.2919,   0.4228,   0.6023,   1.0126,   0.1452,   0.2886,   0.4295,   0.6039,   0.9484,   0.1368,   0.2787,   0.4271,   0.6148,   0.9545
201408,   0.1318,   0.2972,   0.4315,   0.6186,   1.0507,   0.1273,   0.2862,   0.4244,   0.6156,   0.9716,   0.1329,   0.2921,   0.4225,   0.6026,   1.0145,   0.1456,   0.2884,   0.4296,   0.6035,   0.9432,   0.1365,   0.2783,   0.4275,   0.6139,   0.9554
201409,   0.1325,   0.2966,   0.4311,   0.6193,   1.0512,   0.1271,   0.2856,   0.4247,   0.6158,   0.9741,   0.1325,   0.2921,   0.4225,   0.6028,   1.0135,   0.1454,   0.2888,   0.4296,   0.6034,   0.9438,   0.1358,   0.2783,   0.4275,   0.6139,   0.9553
201410,   0.1337,   0.2969,   0.4311,   0.6189,   1.0496,   0.1270,   0.2854,   0.4246,   0.6151,   0.9660,   0.1334,   0.2918,   0.4223,   0.6036,   1.0140,   0.1451,   0.2885,   0.4294,   0.6046,   0.9449,   0.1356,   0.2782,   0.4276,   0.6140,   0.9572
201411,   0.1334,   0.2968,   0.4312,   0.6188,   1.0410,   0.1279,   0.2851,   0.4248,   0.6157,   0.9610,   0.1338,   0.2917,   0.4226,   0.6022,   1.0069,   0.1449,   0.2889,   0.4293,   0.6057,   0.9463,   0.1356,   0.2776,   0.4273,   0.6146,   0.9567
201412,   0.1333,   0.2958,   0.4316,   0.6186,   1.0476,   0.1279,   0.2850,   0.4249,   0.6160,   0.9630,   0.1341,   0.2921,   0.4227,   0.6016,   1.0100,   0.1454,   0.2887,   0.4291,   0.6059,   0.9387,   0.1358,   0.2771,   0.4279,   0.6145,   0.9553
201501,   0.1338,   0.2958,   0.4312,   0.6178,   1.0413,   0.1300,   0.2855,   0.4249,   0.6147,   0.9593,   0.1346,   0.2925,   0.4231,   0.6017,   1.0066,   0.1459,   0.2893,   0.4295,   0.6043,   0.9375,   0.1363,   0.2774,   0.4276,   0.6150,   0.9559
201502,   0.1333,   0.2956,   0.4309,   0.6181,   1.0461,   0.1294,   0.2854,   0.4251,   0.6159,   0.9579,   0.1363,   0.2929,   0.4235,   0.6012,   1.0037,   0.1454,   0.2890,   0.4291,   0.6041,   0.9326,   0.1353,   0.2773,   0.4276,   0.6151,   0.9479
201503,   0.1335,   0.2960,   0.4309,   0.6183,   1.0492,   0.1291,   0.2852,   0.4257,   0.6154,   0.9608,   0.1358,   0.2924,   0.4230,   0.6016,   1.0074,   0.1450,   0.2887,   0.4292,   0.6022,   0.9362,   0.1341,   0.2768,   0.4275,   0.6153,   0.9515
201504,   0.1333,   0.2960,   0.4311,   0.6190,   1.0498,   0.1283,   0.2851,   0.4259,   0.6152,   0.9563,   0.1373,   0.2927,   0.4234,   0.6009,   1.0037,   0.1447,   0.2886,   0.4289,   0.6016,   0.9351,   0.1346,   0.2771,   0.4273,   0.6162,   0.9517
201505,   0.1327,   0.2966,   0.4314,   0.6188,   1.0510,   0.1288,   0.2859,   0.4257,   0.6161,   0.9561,   0.1358,   0.2929,   0.4228,   0.6012,   1.0049,   0.1462,   0.2888,   0.4278,   0.6019,   0.9371,   0.1336,   0.2769,   0.4277,   0.6148,   0.9542
201506,   0.1315,   0.2972,   0.4303,   0.6185,   1.0485,   0.1290,   0.2861,   0.4258,   0.6179,   0.9511,   0.1354,   0.2927,   0.4223,   0.6009,   1.0072,   0.1458,   0.2892,   0.4271,   0.6017,   0.9418,   0.1332,   0.2768,   0.4278,   0.6141,   0.9557
201507,   0.1305,   0.2745,   0.4314,   0.6273,   1.1869,   0.1239,   0.2858,   0.4341,   0.6201,   1.0150,   0.1274,   0.2735,   0.4210,   0.6238,   1.1385,   0.1272,   0.2731,   0.4284,   0.6197,   1.0026,   0.1263,   0.2767,   0.4278,   0.6407,   1.0196
201508,   0.1313,   0.2741,   0.4312,   0.6277,   1.1597,   0.1234,   0.2855,   0.4341,   0.6200,   1.0088,   0.1271,   0.2728,   0.4210,   0.6244,   1.1260,   0.1272,   0.2725,   0.4299,   0.6192,   1.0014,   0.1250,   0.2764,   0.4273,   0.6397,   1.0223
201509,   0.1329,   0.2738,   0.4313,   0.6288,   1.1663,   0.1248,   0.2855,   0.4341,   0.6209,   1.0099,   0.1279,   0.2730,   0.4218,   0.6240,   1.1129,   0.1270,   0.2722,   0.4298,   0.6181,   1.0007,   0.1249,   0.2763,   0.4281,   0.6391,   1.0227
201510,   0.1319,   0.2737,   0.4321,   0.6295,   1.1385,   0.1245,   0.2855,   0.4346,   0.6210,   1.0036,   0.1289,   0.2728,   0.4226,   0.6238,   1.1011,   0.1267,   0.2720,   0.4290,   0.6146,   0.9958,   0.1254,   0.2762,   0.4287,   0.6389,   1.0222
201511,   0.1313,   0.2744,   0.4314,   0.6296,   1.1395,   0.1235,   0.2861,   0.4351,   0.6204,   1.0119,   0.1285,   0.2729,   0.4226,   0.6236,   1.1025,   0.1270,   0.2721,   0.4292,   0.6136,   1.0007,   0.1252,   0.2760,   0.4290,   0.6390,   1.0235
201512,   0.1318,   0.2754,   0.4292,   0.6304,   1.1315,   0.1235,   0.2852,   0.4346,   0.6208,   1.0069,   0.1278,   0.2717,   0.4224,   0.6245,   1.1053,   0.1272,   0.2717,   0.4300,   0.6142,   0.9969,   0.1250,   0.2755,   0.4299,   0.6386,   1.0225
201601,   0.1321,   0.2760,   0.4308,   0.6307,   1.1199,   0.1237,   0.2845,   0.4350,   0.6184,   1.0052,   0.1288,   0.2712,   0.4225,   0.6254,   1.0897,   0.1272,   0.2719,   0.4299,   0.6130,   0.9955,   0.1242,   0.2756,   0.4314,   0.6387,   1.0231
201602,   0.1324,   0.2757,   0.4307,   0.6301,   1.1103,   0.1246,   0.2855,   0.4359,   0.6182,   1.0024,   0.1307,   0.2708,   0.4222,   0.6241,   1.0736,   0.1281,   0.2719,   0.4289,   0.6114,   0.9941,   0.1246,   0.2747,   0.4326,   0.6389,   1.0208
201603,   0.1331,   0.2748,   0.4304,   0.6300,   1.1106,   0.1241,   0.2854,   0.4361,   0.6170,   1.0046,   0.1295,   0.2712,   0.4222,   0.6211,   1.0667,   0.1287,   0.2721,   0.4301,   0.6104,   0.9881,   0.1247,   0.2750,   0.4322,   0.6399,   1.0165
201604,   0.1336,   0.2748,   0.4303,   0.6294,   1.1193,   0.1236,   0.2847,   0.4362,   0.6176,   1.0161,   0.1287,   0.2713,   0.4208,   0.6206,   1.0797,   0.1285,   0.2722,   0.4286,   0.6112,   0.9898,   0.1249,   0.2750,   0.4325,   0.6410,   1.0183
201605,   0.1332,   0.2752,   0.4298,   0.6300,   1.1285,   0.1232,   0.2844,   0.4367,   0.6187,   1.0182,   0.1281,   0.2711,   0.4208,   0.6212,   1.0903,   0.1279,   0.2730,   0.4278,   0.6116,   0.9898,   0.1237,   0.2748,   0.4318,   0.6412,   1.0198
201606,   0.1339,   0.2758,   0.4295,   0.6291,   1.1210,   0.1220,   0.2843,   0.4369,   0.6184,   1.0158,   0.1289,   0.2705,   0.4209,   0.6216,   1.0906,   0.1285,   0.2728,   0.4275,   0.6124,   0.9862,   0.1236,   0.2747,   0.4311,   0.6406,   1.0201
201607,   0.1469,   0.3071,   0.4853,   0.7293,   1.4277,   0.1423,   0.3128,   0.4825,   0.7211,   1.4223,   0.1461,   0.3089,   0.4785,   0.7242,   1.2866,   0.1436,   0.3042,   0.4694,   0.7139,   1.1815,   0.1292,   0.2988,   0.4816,   0.7072,   1.1023
201608,   0.1470,   0.3072,   0.4850,   0.7287,   1.4349,   0.1425,   0.3128,   0.4823,   0.7233,   1.4253,   0.1451,   0.3084,   0.4777,   0.7253,   1.2997,   0.1433,   0.3041,   0.4696,   0.7140,   1.1867,   0.1299,   0.2986,   0.4807,   0.7073,   1.1053
201609,   0.1474,   0.3080,   0.4849,   0.7284,   1.4292,   0.1426,   0.3120,   0.4827,   0.7257,   1.4684,   0.1438,   0.3085,   0.4778,   0.7261,   1.2912,   0.1440,   0.3032,   0.4698,   0.7139,   1.1862,   0.1306,   0.2987,   0.4813,   0.7080,   1.1091
201610,   0.1474,   0.3088,   0.4855,   0.7298,   1.4282,   0.1415,   0.3121,   0.4826,   0.7264,   1.4781,   0.1436,   0.3086,   0.4779,   0.7267,   1.2980,   0.1426,   0.3034,   0.4692,   0.7134,   1.1884,   0.1308,   0.2988,   0.4809,   0.7091,   1.1094
201611,   0.1458,   0.3086,   0.4859,   0.7309,   1.4145,   0.1429,   0.3130,   0.4823,   0.7273,   1.4556,   0.1445,   0.3096,   0.4767,   0.7263,   1.2982,   0.1438,   0.3028,   0.4689,   0.7128,   1.1839,   0.1311,   0.2980,   0.4800,   0.7093,   1.1068
201612,   0.1461,   0.3089,   0.4857,   0.7317,   1.4172,   0.1427,   0.3136,   0.4831,   0.7274,   1.4535,   0.1452,   0.3093,   0.4763,   0.7272,   1.2511,   0.1442,   0.3031,   0.4698,   0.7117,   1.1865,   0.1303,   0.2986,   0.4812,   0.7107,   1.1135
201701,   0.1455,   0.3107,   0.4859,   0.7328,   1.4171,   0.1444,   0.3138,   0.4837,   0.7290,   1.4382,   0.1457,   0.3091,   0.4762,   0.7266,   1.2402,   0.1446,   0.3022,   0.4696,   0.7108,   1.1829,   0.1300,   0.2982,   0.4824,   0.7105,   1.1121
201702,   0.1470,   0.3102,   0.4852,   0.7328,   1.4282,   0.1424,   0.3153,   0.4835,   0.7289,   1.4255,   0.1453,   0.3091,   0.4759,   0.7263,   1.2372,   0.1441,   0.3021,   0.4697,   0.7111,   1.1815,   0.1302,   0.2983,   0.4831,   0.7102,   1.1126
201703,   0.1467,   0.3091,   0.4864,   0.7322,   1.4064,   0.1421,   0.3152,   0.4852,   0.7299,   1.4364,   0.1459,   0.3097,   0.4756,   0.7290,   1.2341,   0.1444,   0.3014,   0.4699,   0.7109,   1.1793,   0.1309,   0.2980,   0.4817,   0.7103,   1.1124
201704,   0.1478,   0.3088,   0.4874,   0.7314,   1.3910,   0.1427,   0.3154,   0.4841,   0.7308,   1.4270,   0.1465,   0.3092,   0.4749,   0.7300,   1.2326,   0.1460,   0.3012,   0.4699,   0.7108,   1.1802,   0.1311,   0.2979,   0.4813,   0.7100,   1.1139
201705,   0.1471,   0.3067,   0.4876,   0.7310,   1.3840,   0.1428,   0.3161,   0.4839,   0.7305,   1.4168,   0.1467,   0.3088,   0.4750,   0.7304,   1.2153,   0.1456,   0.3009,   0.4698,   0.7095,   1.1793,   0.1309,   0.2977,   0.4801,   0.7099,   1.1135
201706,   0.1443,   0.3081,   0.4870,   0.7304,   1.3719,   0.1430,   0.3162,   0.4825,   0.7307,   1.4113,   0.1461,   0.3074,   0.4754,   0.7281,   1.2113,   0.1458,   0.3010,   0.4689,   0.7082,   1.1784,   0.1306,   0.2971,   0.4789,   0.7103,   1.1201
201707,   0.1348,   0.2797,   0.4219,   0.6034,   1.1710,   0.1380,   0.2718,   0.4108,   0.5957,   1.1328,   0.1350,   0.2769,   0.4159,   0.6012,   0.9851,   0.1274,   0.2732,   0.4156,   0.5828,   0.9560,   0.1253,   0.2691,   0.4146,   0.6226,   0.9298
201708,   0.1346,   0.2799,   0.4215,   0.6033,   1.1700,   0.1392,   0.2717,   0.4114,   0.5964,   1.1158,   0.1349,   0.2770,   0.4157,   0.6010,   0.9882,   0.1267,   0.2733,   0.4152,   0.5832,   0.9597,   0.1252,   0.2686,   0.4144,   0.6224,   0.9296
201709,   0.1362,   0.2795,   0.4202,   0.6021,   1.1703,   0.1388,   0.2716,   0.4118,   0.5981,   1.1260,   0.1341,   0.2773,   0.4164,   0.6030,   0.9907,   0.1275,   0.2732,   0.4147,   0.5838,   0.9607,   0.1257,   0.2685,   0.4141,   0.6226,   0.9283
201710,   0.1364,   0.2790,   0.4208,   0.6029,   1.1501,   0.1397,   0.2719,   0.4119,   0.5983,   1.1212,   0.1347,   0.2770,   0.4163,   0.6022,   0.9876,   0.1272,   0.2728,   0.4144,   0.5836,   0.9616,   0.1247,   0.2683,   0.4146,   0.6235,   0.9297
201711,   0.1381,   0.2786,   0.4215,   0.6025,   1.1502,   0.1401,   0.2718,   0.4119,   0.5984,   1.1086,   0.1342,   0.2768,   0.4164,   0.6030,   0.9914,   0.1277,   0.2729,   0.4129,   0.5840,   0.9634,   0.1252,   0.2677,   0.4132,   0.6244,   0.9303
201712,   0.1361,   0.2787,   0.4221,   0.6022,   1.1542,   0.1394,   0.2713,   0.4112,   0.5987,   1.1073,   0.1323,   0.2766,   0.4162,   0.6033,   0.9952,   0.1283,   0.2729,   0.4136,   0.5836,   0.9647,   0.1247,   0.2678,   0.4130,   0.6253,   0.9293
201801,   0.1353,   0.2791,   0.4217,   0.6031,   1.1692,   0.1385,   0.2708,   0.4107,   0.5980,   1.1040,   0.1326,   0.2772,   0.4159,   0.6036,   1.0004,   0.1284,   0.2728,   0.4136,   0.5836,   0.9710,   0.1243,   0.2680,   0.4131,   0.6266,   0.9288
201802,   0.1381,   0.2791,   0.4204,   0.6024,   1.1725,   0.1384,   0.2717,   0.4109,   0.5983,   1.1063,   0.1312,   0.2772,   0.4156,   0.6027,   0.9970,   0.1275,   0.2726,   0.4132,   0.5837,   0.9737,   0.1223,   0.2685,   0.4125,   0.6279,   0.9283
201803,   0.1373,   0.2803,   0.4199,   0.6035,   1.1579,   0.1406,   0.2721,   0.4107,   0.5984,   1.1045,   0.1306,   0.2774,   0.4146,   0.6069,   0.9950,   0.1275,   0.2726,   0.4133,   0.5837,   0.9748,   0.1226,   0.2684,   0.4125,   0.6280,   0.9263
201804,   0.1364,   0.2806,   0.4200,   0.6026,   1.1544,   0.1420,   0.2733,   0.4111,   0.5983,   1.0961,   0.1296,   0.2764,   0.4147,   0.6074,   0.9998,   0.1289,   0.2723,   0.4134,   0.5834,   0.9739,   0.1227,   0.2682,   0.4123,   0.6268,   0.9239
201805,   0.1362,   0.2811,   0.4199,   0.6025,   1.1661,   0.1417,   0.2732,   0.4113,   0.5983,   1.0900,   0.1290,   0.2768,   0.4144,   0.6076,   1.0041,   0.1285,   0.2721,   0.4140,   0.5821,   0.9780,   0.1220,   0.2676,   0.4124,   0.6273,   0.9254
201806,   0.1373,   0.2819,   0.4199,   0.6015,   1.1607,   0.1404,   0.2741,   0.4112,   0.5987,   1.1051,   0.1299,   0.2770,   0.4145,   0.6083,   0.9979,   0.1281,   0.2722,   0.4147,   0.5826,   0.9774,   0.1228,   0.2666,   0.4125,   0.6268,   0.9241
201807,   0.1223,   0.2671,   0.4274,   0.6244,   1.2298,   0.1242,   0.2651,   0.4221,   0.6121,   1.0171,   0.1240,   0.2675,   0.4024,   0.6207,   1.0885,   0.1227,   0.2640,   0.4045,   0.6138,   0.9958,   0.1108,   0.2595,   0.4159,   0.6259,   0.9080
201808,   0.1221,   0.2681,   0.4275,   0.6242,   1.2406,   0.1257,   0.2658,   0.4221,   0.6117,   1.0192,   0.1236,   0.2677,   0.4019,   0.6213,   1.0872,   0.1227,   0.2644,   0.4041,   0.6139,   0.9959,   0.1106,   0.2595,   0.4160,   0.6270,   0.9071
201809,   0.1221,   0.2669,   0.4266,   0.6239,   1.2395,   0.1252,   0.2657,   0.4218,   0.6127,   1.0243,   0.1235,   0.2675,   0.4007,   0.6208,   1.0824,   0.1219,   0.2647,   0.4048,   0.6144,   0.9950,   0.1103,   0.2596,   0.4153,   0.6271,   0.9069
201810,   0.1203,   0.2667,   0.4267,   0.6244,   1.2619,   0.1259,   0.2660,   0.4217,   0.6126,   1.0290,   0.1241,   0.2675,   0.4003,   0.6197,   1.0813,   0.1219,   0.2636,   0.4050,   0.6141,   0.9847,   0.1101,   0.2600,   0.4152,   0.6271,   0.9085
201811,   0.1213,   0.2663,   0.4275,   0.6253,   1.2457,   0.1261,   0.2663,   0.4226,   0.6122,   1.0252,   0.1242,   0.2678,   0.4005,   0.6201,   1.0901,   0.1219,   0.2639,   0.4052,   0.6131,   0.9822,   0.1119,   0.2601,   0.4158,   0.6279,   0.9052
201812,   0.1225,   0.2664,   0.4287,   0.6263,   1.2328,   0.1273,   0.2663,   0.4216,   0.6129,   1.0288,   0.1247,   0.2680,   0.4010,   0.6198,   1.0958,   0.1221,   0.2635,   0.4051,   0.6139,   0.9765,   0.1107,   0.2601,   0.4149,   0.6280,   0.9051
201901,   0.1232,   0.2670,   0.4284,   0.6270,   1.2122,   0.1268,   0.2676,   0.4207,   0.6127,   1.0287,   0.1247,   0.2675,   0.4019,   0.6196,   1.1138,   0.1218,   0.2639,   0.4052,   0.6132,   0.9717,   0.1105,   0.2602,   0.4155,   0.6288,   0.9046
201902,   0.1233,   0.2681,   0.4282,   0.6266,   1.2173,   0.1245,   0.2677,   0.4212,   0.6125,   1.0259,   0.1235,   0.2672,   0.4014,   0.6208,   1.1021,   0.1209,   0.2644,   0.4058,   0.6143,   0.9756,   0.1100,   0.2594,   0.4160,   0.6287,   0.9032
201903,   0.1221,   0.2681,   0.4279,   0.6274,   1.2140,   0.1242,   0.2669,   0.4209,   0.6134,   1.0335,   0.1227,   0.2674,   0.4010,   0.6197,   1.0666,   0.1206,   0.2642,   0.4057,   0.6147,   0.9745,   0.1099,   0.2605,   0.4156,   0.6274,   0.9015
201904,   0.1230,   0.2668,   0.4282,   0.6263,   1.2031,   0.1241,   0.2667,   0.4203,   0.6126,   1.0352,   0.1207,   0.2679,   0.4004,   0.6186,   1.0702,   0.1205,   0.2638,   0.4063,   0.6154,   0.9749,   0.1099,   0.2603,   0.4150,   0.6271,   0.9017
201905,   0.1232,   0.2671,   0.4282,   0.6257,   1.2036,   0.1247,   0.2667,   0.4207,   0.6123,   1.0373,   0.1209,   0.2679,   0.4009,   0.6190,   1.0598,   0.1210,   0.2634,   0.4055,   0.6165,   0.9754,   0.1099,   0.2606,   0.4145,   0.6288,   0.9020
201906,   0.1228,   0.2673,   0.4291,   0.6270,   1.1897,   0.1249,   0.2666,   0.4208,   0.6119,   1.0355,   0.1202,   0.2677,   0.4012,   0.6166,   1.0456,   0.1200,   0.2632,   0.4053,   0.6180,   0.9713,   0.1096,   0.2602,   0.4152,   0.6286,   0.9058
201907,   0.1341,   0.3317,   0.5483,   0.8159,   1.6667,   0.1448,   0.3334,   0.5385,   0.8142,   1.4683,   0.1357,   0.3264,   0.5310,   0.8244,   1.2971,   0.1346,   0.3256,   0.5295,   0.7959,   1.5126,   0.1163,   0.3021,   0.5163,   0.7789,   1.3063
201908,   0.1348,   0.3312,   0.5504,   0.8175,   1.6439,   0.1446,   0.3342,   0.5388,   0.8141,   1.4554,   0.1345,   0.3270,   0.5309,   0.8263,   1.3003,   0.1341,   0.3255,   0.5290,   0.7964,   1.5461,   0.1166,   0.3012,   0.5166,   0.7812,   1.3067
201909,   0.1343,   0.3309,   0.5502,   0.8173,   1.6378,   0.1438,   0.3342,   0.5392,   0.8145,   1.4489,   0.1348,   0.3266,   0.5283,   0.8267,   1.2953,   0.1335,   0.3257,   0.5281,   0.7955,   1.5371,   0.1158,   0.3014,   0.5168,   0.7794,   1.3042
201910,   0.1356,   0.3312,   0.5505,   0.8176,   1.6425,   0.1440,   0.3354,   0.5401,   0.8152,   1.4445,   0.1350,   0.3273,   0.5285,   0.8260,   1.3005,   0.1357,   0.3259,   0.5282,   0.7950,   1.5291,   0.1165,   0.3018,   0.5169,   0.7804,   1.3065
201911,   0.1367,   0.3292,   0.5501,   0.8165,   1.6192,   0.1438,   0.3344,   0.5395,   0.8131,   1.4411,   0.1338,   0.3274,   0.5284,   0.8269,   1.2951,   0.1350,   0.3262,   0.5291,   0.7958,   1.5491,   0.1169,   0.3017,   0.5181,   0.7821,   1.3035
201912,   0.1344,   0.3293,   0.5492,   0.8174,   1.6237,   0.1432,   0.3349,   0.5387,   0.8131,   1.4255,   0.1319,   0.3271,   0.5276,   0.8264,   1.2954,   0.1334,   0.3269,   0.5304,   0.7981,   1.5191,   0.1168,   0.3017,   0.5185,   0.7801,   1.3026
202001,   0.1324,   0.3276,   0.5499,   0.8161,   1.6501,   0.1419,   0.3358,   0.5389,   0.8127,   1.4484,   0.1329,   0.3274,   0.5278,   0.8252,   1.2910,   0.1341,   0.3268,   0.5300,   0.7992,   1.5132,   0.1173,   0.3019,   0.5183,   0.7813,   1.3040
202002,   0.1331,   0.3283,   0.5510,   0.8179,   1.5904,   0.1425,   0.3363,   0.5396,   0.8121,   1.4272,   0.1324,   0.3268,   0.5279,   0.8243,   1.2929,   0.1324,   0.3270,   0.5287,   0.7985,   1.5062,   0.1161,   0.3020,   0.5174,   0.7806,   1.3015
202003,   0.1313,   0.3274,   0.5512,   0.8191,   1.5809,   0.1438,   0.3360,   0.5399,   0.8128,   1.4224,   0.1327,   0.3264,   0.5270,   0.8229,   1.3033,   0.1317,   0.3270,   0.5281,   0.7975,   1.4955,   0.1157,   0.3013,   0.5172,   0.7811,   1.2941
202004,   0.1287,   0.3309,   0.5504,   0.8165,   1.5779,   0.1447,   0.3376,   0.5395,   0.8097,   1.4061,   0.1344,   0.3239,   0.5293,   0.8222,   1.3246,   0.1305,   0.3269,   0.5269,   0.7983,   1.5976,   0.1169,   0.3006,   0.5171,   0.7776,   1.2932
202005,   0.1269,   0.3298,   0.5492,   0.8171,   1.5678,   0.1429,   0.3368,   0.5397,   0.8103,   1.4317,   0.1342,   0.3243,   0.5296,   0.8199,   1.3216,   0.1298,   0.3263,   0.5273,   0.7972,   1.5704,   0.1157,   0.3000,   0.5184,   0.7786,   1.2937
202006,   0.1269,   0.3296,   0.5487,   0.8161,   1.5788,   0.1438,   0.3351,   0.5405,   0.8127,   1.4025,   0.1348,   0.3236,   0.5283,   0.8124,   1.3263,   0.1284,   0.3257,   0.5270,   0.7972,   1.6201,   0.1156,   0.3001,   0.5185,   0.7790,   1.2907
202007,   0.1100,   0.2879,   0.4661,   0.7189,   1.5911,   0.1171,   0.2859,   0.4548,   0.7198,   1.4438,   0.1183,   0.2811,   0.4628,   0.7328,   1.2735,   0.1164,   0.2735,   0.4689,   0.6850,   1.0780,   0.0915,   0.2602,   0.4593,   0.6973,   1.0936
202008,   0.1097,   0.2881,   0.4646,   0.7174,   1.5863,   0.1187,   0.2854,   0.4539,   0.7190,   1.4505,   0.1183,   0.2805,   0.4625,   0.7326,   1.2875,   0.1169,   0.2735,   0.4685,   0.6847,   1.0757,   0.0910,   0.2595,   0.4586,   0.6987,   1.0955
202009,   0.1110,   0.2883,   0.4660,   0.7156,   1.5739,   0.1157,   0.2854,   0.4545,   0.7192,   1.4745,   0.1173,   0.2799,   0.4630,   0.7322,   1.2898,   0.1160,   0.2733,   0.4678,   0.6845,   1.0757,   0.0900,   0.2588,   0.4586,   0.7015,   1.0927
202010,   0.1107,   0.2899,   0.4651,   0.7157,   1.5897,   0.1165,   0.2863,   0.4544,   0.7187,   1.4737,   0.1151,   0.2782,   0.4631,   0.7307,   1.2746,   0.1168,   0.2742,   0.4673,   0.6858,   1.0743,   0.0906,   0.2593,   0.4577,   0.7021,   1.0918
202011,   0.1125,   0.2894,   0.4652,   0.7179,   1.5788,   0.1164,   0.2867,   0.4556,   0.7192,   1.4846,   0.1156,   0.2792,   0.4633,   0.7340,   1.2859,   0.1169,   0.2747,   0.4685,   0.6878,   1.0786,   0.0909,   0.2584,   0.4579,   0.7032,   1.0965
202012,   0.1153,   0.2898,   0.4653,   0.7174,   1.5968,   0.1173,   0.2865,   0.4557,   0.7190,   1.4824,   0.1156,   0.2786,   0.4638,   0.7339,   1.2647,   0.1152,   0.2745,   0.4685,   0.6830,   1.0829,   0.0912,   0.2592,   0.4591,   0.7034,   1.0920
202101,   0.1139,   0.2916,   0.4650,   0.7177,   1.6040,   0.1177,   0.2861,   0.4545,   0.7202,   1.4703,   0.1156,   0.2781,   0.4641,   0.7336,   1.2577,   0.1148,   0.2742,   0.4676,   0.6826,   1.0893,   0.0908,   0.2605,   0.4600,   0.7040,   1.0869
202102,   0.1142,   0.2913,   0.4638,   0.7166,   1.7515,   0.1137,   0.2861,   0.4562,   0.7204,   1.4724,   0.1164,   0.2784,   0.4643,   0.7328,   1.2708,   0.1144,   0.2745,   0.4682,   0.6816,   1.0848,   0.0912,   0.2603,   0.4609,   0.7044,   1.0858
202103,   0.1145,   0.2912,   0.4635,   0.7186,   1.6635,   0.1164,   0.2857,   0.4565,   0.7214,   1.4770,   0.1153,   0.2794,   0.4642,   0.7325,   1.2565,   0.1144,   0.2749,   0.4685,   0.6804,   1.0894,   0.0916,   0.2609,   0.4634,   0.7048,   1.0858
202104,   0.1138,   0.2941,   0.4637,   0.7198,   1.6618,   0.1164,   0.2866,   0.4571,   0.7210,   1.5032,   0.1157,   0.2801,   0.4648,   0.7322,   1.2557,   0.1161,   0.2754,   0.4699,   0.6798,   1.0881,   0.0921,   0.2600,   0.4625,   0.7052,   1.0865
202105,   0.1124,   0.2934,   0.4625,   0.7200,   1.6669,   0.1182,   0.2868,   0.4561,   0.7225,   1.5075,   0.1144,   0.2803,   0.4643,   0.7337,   1.2545,   0.1155,   0.2752,   0.4705,   0.6796,   1.0878,   0.0916,   0.2587,   0.4619,   0.7059,   1.0902
